,id,srm,hex
17541,yrqy3m,,
17542,nYxaAg,,
17543,j1jHBr,,
17544,jZMQtq,,
17545,NL0lbM,,
17546,cNSfk3,,
17547,3xrgPp,,
17548,FZs60F,,
17549,YkVRui,,
17550,FWUJ2f,,
17551,5BU2ng,4.0,FFBF42
17552,Nn6jns,,
17553,uJbEVh,,
17554,EZbKHC,,
17555,GsFkXy,,
17556,HZcSQ8,,
17557,UZTqzu,,
17558,WE1eEQ,,
17559,tzojtq,,
17560,dkbcRe,,
17561,Xc8ARR,,
17562,temZBg,,
17563,jSNt8F,,
17564,AVNzd5,,
17565,ZeYHX9,,
17566,dtBuwa,,
17567,p5Q9La,,
17568,ei3WiH,,
17569,yXzKhT,,
17570,Y5SX3e,,
17571,ePP053,,
17572,oIkVV0,,
17573,WfueaV,,
17574,aMGx42,,
17575,Vp1MOb,,
17576,6UMlmj,,
17577,SWKPvp,,
17578,bxkLcT,,
17579,dZPQKj,,
17580,Oe5AkE,,
17581,RTg07q,,
17582,Oklbuw,,
17583,gEld6q,,
17584,AcMXOg,,
17585,RyfyXE,,
17586,dfNpDg,,
17587,43q5Im,5.0,FBB123
17588,9qMMSd,,
17589,1lPuZ3,,
17590,iTO5C7,,
17591,GnRt0s,,
17592,GGl17h,,
17593,JQMaeD,,
17594,lnv1vH,,
17595,ebLnqx,,
17596,Gv4c0O,,
17597,tEnQ9p,,
17598,VYWEJG,,
17599,Qq5jDW,,
17600,awxDlU,,
17601,1PwWTP,,
17602,LW9D0t,,
17603,8smd61,,
17604,lds5Tb,,
17605,ZiAK1m,6.0,F8A600
17606,BPTOck,,
17607,iUW3Ak,,
17608,SgNMNV,,
17609,4Z9Rzf,,
17610,wu70NU,16.0,B54C00
17611,r3lisZ,,
17612,1SKAYL,,
17613,XQCeM9,,
17614,mZNZ2m,,
17615,Mle92M,,
17616,G0kxTg,,
17617,OiemkH,,
17618,2NsDUk,,
17619,RufI2L,,
17620,UyISfu,,
17621,0vC5Hg,,
17622,6SjjMm,,
17623,mAoUaR,,
17624,RWJBQR,,
17625,W4V3ug,,
17626,a2g8c0,,
17627,Xcu3n2,5.0,FBB123
17628,1Lis85,4.0,FFBF42
17629,HpMyqU,,
17630,YJpYHi,,
17631,zoyCMI,,
17632,hfH55P,,
17633,q9S4Lr,,
17634,gqDn9t,,
17635,HNvBrt,,
17636,svlXCx,,
17637,PPJSKg,,
17638,op9GnI,,
17639,INSdcZ,,
17640,QsTNIS,,
17641,LRQUEF,,
17642,Epa6Eb,,
17643,Lz2MFc,,
17644,Iv5nKY,,
17645,izkH7B,,
17646,7XFR7l,32.0,5A0A02
17647,9L6qpa,,
17648,z24Iyf,,
17649,iASjec,8.0,EA8F00
17650,lIBjXW,,
17651,hUj4CP,,
17652,couSie,,
17653,bLn786,,
17654,4FGWwk,,
17655,QQaMwN,,
17656,LZEtNa,,
17657,RriiSF,,
17658,cdVIlI,,
17659,sLgsMC,,
17660,Vdk1XE,,
17661,gveYEI,,
17662,7Swe1z,41.0,000000
17663,03y77f,,
17664,cUctfT,,
17665,K0PxoM,6.0,F8A600
17666,vkZBYM,,
17667,gd6S28,,
17668,3qlJYF,,
17669,vEBhwg,,
17670,ZBDuuw,,
17671,QVoAAL,,
17672,cYEwA6,,
17673,1soO1W,15.0,BB5100
17674,20utlk,,
17675,xOQEBj,4.0,FFBF42
17676,UpD5je,12.0,CF6900
17677,maovIu,,
17678,n3Tp0a,,
17679,eH85rc,7.0,F39C00
17680,BHBCih,12.0,CF6900
17681,Q6k1Gg,,
17682,YP3LVg,6.0,F8A600
17683,DqTrrP,,
17684,aE7rwa,,
17685,ZMROiT,,
17686,NONGsK,,
17687,DGT44U,11.0,D77200
17688,TOxAyk,,
17689,Ny4gNk,,
17690,Bhr6Lh,,
17691,obqFVi,,
17692,h6QoeL,,
17693,kZOx5q,,
17694,dleKhW,9.0,E58500
17695,ldBKsS,,
17696,vTr5ca,,
17697,epip51,,
17698,lYOl1y,,
17699,NkYhFj,,
17700,kKmOe7,,
17701,nizEvk,,
17702,6Bz43m,,
17703,lZ9Mgx,,
17704,iBEd0D,,
17705,fvsqwZ,,
17706,hnJjln,,
17707,Bt79WS,,
17708,jfFh2L,,
17709,izzoKq,,
17710,nJOju9,,
17711,JniYNT,,
17712,6fr4UX,,
17713,qgcizk,,
17714,ORvP7t,,
17715,IeEacB,6.0,F8A600
17716,Kn1kb6,,
17717,JoHTsd,,
17718,Cwe05P,,
17719,YBuihJ,,
17720,WoGhYO,,
17721,uHQYHC,,
17722,KrYnDv,,
17723,zg9eKJ,,
17724,q0QYTR,,
17725,OYq5pe,,
17726,GgIwm4,7.0,F39C00
17727,XNdK7O,,
17728,JmNcYP,,
17729,NZjrSS,,
17730,X4WIQ4,,
17731,CQGWTj,,
17732,HEbZOa,,
17733,RuPkog,,
17734,YkHCNf,,
17735,1bOFnz,,
17736,oijeWr,,
17737,BCoYZ5,,
17738,Hfnp9W,,
17739,ZJbFZR,,
17740,q4ysms,,
17741,Gk5Nju,,
17742,bnuN1E,41.0,000000
17743,DfYUel,,
17744,veMX8M,,
17745,GDBY0I,,
17746,ZkWgQ6,,
17747,uMBqR4,,
17748,24ju6o,,
17749,uMTx1x,5.0,FBB123
17750,hzZvpC,19.0,A13700
17751,kNtMhQ,,
17752,eEWCFd,,
17753,dV7uvZ,,
17754,WMqCGP,5.0,FBB123
17755,BDXsXS,5.0,FBB123
17756,5zt9VH,,
17757,ANzWAc,,
17758,wztj6c,,
17759,kiNtb2,,
17760,et0BbX,4.0,FFBF42
17761,7WGZvj,,
17762,42cyZh,,
17763,Yfis4E,,
17764,0PRVDJ,,
17765,F5kYLp,,
17766,NZzOg7,,
17767,ZkH9CR,,
17768,50GZ09,,
17769,2D8WRv,,
17770,MW99pf,,
17771,SHFMQ0,,
17772,RCwcVS,,
17773,8Ha0Gd,,
17774,86IfPG,,
17775,D4JIS9,5.0,FBB123
17776,KSHgTp,,
17777,OHPxc7,,
17778,2BeaoZ,,
17779,MMpXMM,,
17780,EWQVA3,,
17781,Z5TlZ2,,
17782,tRTXu6,,
17783,78f4yo,,
17784,86ZUJX,,
17785,yVpw9a,,
17786,uONoMB,,
17787,SeA6lm,,
17788,Wc5eFR,,
17789,DynLS4,,
17790,baONtD,21.0,952D00
17791,wjNJKf,,
17792,K1Op0O,,
17793,ZcjYxN,,
17794,YeZcOz,,
17795,kyCH5E,,
17796,nv7irT,,
17797,zX4HO3,,
17798,YumdtR,,
17799,ZU6h5D,,
17800,f9kquX,,
17801,f4TCcj,,
17802,Ub8B6T,,
17803,kB0H6i,,
17804,6bVi1X,,
17805,PINTwJ,,
17806,EtLFVp,,
17807,AmKL5u,,
17808,d7kfVh,,
17809,Mw9aY8,,
17810,ONPeBg,,
17811,GtRZaR,,
17812,nwM7HA,,
17813,lywpYz,12.0,CF6900
17814,uX0gEL,,
17815,fxnzxP,,
17816,kgkrB5,10.0,DE7C00
17817,y3zVAj,13.0,CB6200
17818,0Ph2Qy,,
17819,0AsnpQ,,
17820,DkFvkn,,
17821,thCmdq,,
17822,hfz7NA,,
17823,ReA9x0,,
17824,lGkNHO,,
17825,4oopfZ,,
17826,uCfG7K,,
17827,NZG4hk,,
17828,aB2BZt,,
17829,KdFd3h,,
17830,BH9v25,,
17831,HHY8yg,,
17832,c048dZ,,
17833,1wCAz6,,
17834,ISFDT3,,
17835,ZBUjpD,,
17836,IJddHV,,
17837,C1B5tS,9.0,E58500
17838,w2hM3e,,
17839,KEClqe,,
17840,YajKNJ,,
17841,Rw5Mbr,,
17842,kGj8m0,11.0,D77200
17843,PfkjMB,,
17844,v7ffFB,,
17845,0sYtz5,,
17846,APCcth,,
17847,gMa2GB,,
17848,bhyXVV,,
17849,mOtPDc,,
17850,pIkSJm,,
17851,WRpjxK,,
17852,2t3s3x,,
17853,oabr61,,
17854,eRnvqb,,
17855,Zcsfjy,,
17856,rKV6Ux,,
17857,RYsVfC,,
17858,JUxUKs,,
17859,7XjDsT,,
17860,Vs72lI,,
17861,EvKFaV,,
17862,BzSuj3,,
17863,i5VlKv,8.0,EA8F00
17864,AoECQ8,,
17865,9qdBMu,,
17866,5D9ear,,
17867,LdkeJn,,
17868,xnT5Om,,
17869,phaLgO,,
17870,iVJECx,,
17871,xBnxVI,,
17872,tATLNR,,
17873,nzelUI,,
17874,6abzZx,14.0,C35900
17875,I3EvdE,,
17876,lSRdpd,,
17877,PirhPU,,
17878,cm1kCO,,
17879,SyRfox,,
17880,6L5ige,,
17881,7oAUty,,
17882,eJwxK2,,
17883,JSZqFw,,
17884,QgWZWY,,
17885,kZosmi,,
17886,r1qZrj,,
17887,DTaPCF,,
17888,quDqsD,,
17889,fnqCGB,,
17890,Knndwh,5.0,FBB123
17891,a0kzbA,,
17892,KxLVx3,,
17893,82Ynoe,,
17894,qRNH0i,10.0,DE7C00
17895,1h9gqV,,
17896,PPXhrj,,
17897,Kpk4e9,,
17898,azcyRJ,,
17899,qfBMjc,,
17900,C4n8O5,,
17901,R0bAjI,,
17902,WmCRkx,,
17903,CT2oYv,,
17904,DaSWWm,,
17905,PShFIG,,
17906,rbd87b,,
17907,85ad7V,,
17908,L86UgU,,
17909,GFnRcH,,
17910,joZJVe,,
17911,8QoTzU,,
17912,7c3Ier,,
17913,krinkx,,
17914,U3Tjhs,17.0,B04500
17915,0eShfI,,
17916,RaY7SN,,
17917,74Q8ws,,
17918,b7VEeU,,
17919,gFxS9J,7.0,F39C00
17920,vogIUJ,41.0,000000
17921,mtvx0E,9.0,E58500
17922,whDumm,,
17923,zDFDOy,,
17924,uSPmXg,,
17925,Mx5sMw,,
17926,J9eUiR,,
17927,TMp47T,,
17928,cWzG3n,,
17929,EdAnOb,,
17930,U0MleZ,,
17931,1j4prL,,
17932,MtaGJN,,
17933,B2J73J,,
17934,WQChXN,,
17935,iC9d8P,,
17936,C4I3wl,,
17937,OmtimD,,
17938,99GTUk,,
17939,5muvA7,,
17940,zdIDUf,6.0,F8A600
17941,XicvSK,,
17942,SXWEyI,,
17943,bwF8IV,,
17944,5tsBF6,,
17945,Envm82,,
17946,eozV6e,,
17947,UDkvgb,,
17948,aJMwrA,7.0,F39C00
17949,W5fbGX,,
17950,HSDyxf,,
17951,f8VAoE,,
17952,q1LYbd,,
17953,EuZdvW,,
17954,Kr50TD,,
17955,hBsrPM,,
17956,knD2ok,,
17957,iB0NTA,,
17958,kVW5gw,,
17959,TWqisX,,
17960,g26n3B,,
17961,kwkup6,,
17962,DRtViS,,
17963,uSxQME,,
17964,gJy8eC,,
17965,iZ35nZ,,
17966,QGUr7T,,
17967,DVG0zQ,,
17968,Dc88Jx,,
17969,0PH6k6,11.0,D77200
17970,taKfJJ,,
17971,7dUeuz,,
17972,1L9wcv,,
17973,iWgjPF,,
17974,xA8Li7,,
17975,zefigx,,
17976,ELwLKt,,
17977,8cYJux,,
17978,KqqkwA,,
17979,iX7wmj,,
17980,9fhoAG,,
17981,RIxald,,
17982,712LzI,,
17983,LJEpjZ,,
17984,vGVUxm,11.0,D77200
17985,iRUDrt,18.0,A63E00
17986,TAqyex,,
17987,5U7HkI,,
17988,T3V4Zi,,
17989,3I80xc,,
17990,oASJax,,
17991,DaFYgL,,
17992,WqeLdK,,
17993,EXTDPv,,
17994,gInbIL,,
17995,T5ac3l,,
17996,GkKuxZ,,
17997,7O0xOu,,
17998,Q7Ucvf,,
17999,Kvu9gv,,
18000,e0sUzw,,
18001,0d6U9c,,
18002,H2y9uB,,
18003,yYUP8n,,
18004,tk5VA6,,
18005,VH9x9Z,,
18006,aXg71O,,
18007,S1Hs9D,,
18008,IvNtvR,,
18009,kckAgC,,
18010,b9P5yi,,
18011,bSFIll,,
18012,pjzHRw,,
18013,Ybxin0,,
18014,SsmfDV,,
18015,2Z37v3,,
18016,KFOat7,,
18017,zl7uKc,,
18018,ju3vdt,,
18019,xNguDM,,
18020,fWBoVb,,
18021,i5lIYa,,
18022,Un2PV9,,
18023,iqza92,,
18024,upHxWE,,
18025,gatCQP,,
18026,BP2BFG,,
18027,FAVqVh,,
18028,1PiGwM,,
18029,7CwaNy,,
18030,Ga50fS,,
18031,kPnE1e,,
18032,c9dIKX,13.0,CB6200
18033,1LPTqa,,
18034,NvEXEi,1.0,FFE699
18035,KAP3CC,,
18036,keYtFy,,
18037,XkWmmY,,
18038,L2mH1S,,
18039,w14Jdh,,
18040,znG1Bt,,
18041,NYJmsw,,
18042,xAaqmD,,
18043,dOQC4F,,
18044,5DuGFq,9.0,E58500
18045,RrX2IQ,,
18046,BZWL4Q,,
18047,GhvzC1,,
18048,QwFoGI,,
18049,wteVJO,,
18050,hLQjPi,,
18051,IVogaS,,
18052,d14EKz,6.0,F8A600
18053,JyUonW,,
18054,yIy8FU,,
18055,KiVzet,,
18056,6jQXbw,,
18057,2iKB18,,
18058,zyYdjs,,
18059,YT6bNn,,
18060,QWJEbf,,
18061,UZtmgm,,
18062,18nDA9,,
18063,PVJ8uF,,
18064,s01o6j,,
18065,O2bj0Z,,
18066,0ylYP5,,
18067,j1TjyC,,
18068,UGO6zC,,
18069,xvqQ3H,,
18070,wvZeKE,,
18071,l3AX5X,9.0,E58500
18072,SXJH7r,,
18073,0NI6fQ,,
18074,yEfL9i,,
18075,O3ZIVz,,
18076,R6UQrn,,
18077,Tzsytr,,
18078,ds05u7,,
18079,El4LIO,,
18080,VaQ5dU,,
18081,32tqfC,,
18082,sMfjYE,13.0,CB6200
18083,flD0xa,,
18084,IuNl2n,,
18085,GHT3PS,,
18086,7kt8NS,,
18087,uItCDw,,
18088,sfhcV6,,
18089,iHrD75,,
18090,Bex68p,,
18091,eiGUYi,,
18092,jA5K9k,,
18093,9tvpa2,,
18094,Ws5htS,,
18095,OGykEd,,
18096,Tl9t2l,,
18097,8YTmME,,
18098,WIYgrF,,
18099,W0vanH,,
18100,OMdkq5,,
18101,jhEh71,,
18102,f1d3Th,,
18103,hdJMhL,6.0,F8A600
18104,2zHoAZ,,
18105,jooqjJ,,
18106,VH4oP7,,
18107,g3oyDa,13.0,CB6200
18108,VLeQPA,,
18109,UQ8wpz,,
18110,AwfO8T,,
18111,tmB2e9,,
18112,cCiyhE,,
18113,wKKS7c,,
18114,XEkv1Z,,
18115,o3Cwv5,,
18116,mHkSyo,,
18117,BfCdMU,,
18118,sFFyP9,,
18119,icqoS1,,
18120,QF3UrL,,
18121,9XJBp9,,
18122,4e8zga,,
18123,LIl2yr,,
18124,oeGSxs,,
18125,4Yq3iA,,
18126,Sn3nYD,,
18127,IBIs0E,,
18128,3AWZei,,
18129,eFr84h,,
18130,HsgukE,,
18131,SZrJg0,,
18132,RHhufK,,
18133,nnhxiO,,
18134,jzcOpy,,
18135,aMIEke,,
18136,Toi4TY,,
18137,aBxBi5,,
18138,unddPf,,
18139,V3jDkJ,,
18140,gcPhQz,,
18141,JXzJdj,,
18142,kYq1ag,,
18143,YCr0W7,,
18144,i6PTmV,,
18145,P7hdxK,,
18146,1ZUOTl,,
18147,GYPOsH,,
18148,TPdvZt,,
18149,FHQXDS,,
18150,EEpyTJ,,
18151,YGRlK8,41.0,000000
18152,fyzozs,,
18153,cWmIDM,,
18154,pESwuc,,
18155,bgYSvz,,
18156,3j3RoH,,
18157,mxjfeg,,
18158,jj5z41,,
18159,WBfHq6,,
18160,TWJ53z,,
18161,lntkEf,,
18162,2fEUeR,,
18163,GrV8sz,,
18164,iXeIuf,,
18165,k3bneF,41.0,000000
18166,bBlSN2,,
18167,xYeqnE,,
18168,3Opjow,,
18169,Aiz7VY,,
18170,gFwASh,,
18171,CcfpJj,,
18172,K68pTe,,
18173,QG4vQb,,
18174,ipG7I1,,
18175,OXcz6Z,,
18176,gKTD5W,,
18177,l6wy3N,,
18178,rmb4hT,,
18179,g1OklQ,,
18180,jriqwB,,
18181,iBvNbM,,
18182,7qmOVx,,
18183,qDXtbC,,
18184,fVthui,,
18185,UMYC1y,,
18186,1yJ09l,,
18187,vbFZ53,,
18188,TBnGTl,,
18189,nIECYI,,
18190,R2giDL,,
18191,kobphe,,
18192,ifjWyH,,
18193,ryXsTN,,
18194,P0YhiW,,
18195,ZliVSZ,,
18196,HnwuGy,,
18197,131m7d,,
18198,NHNRQ7,,
18199,tvyRsA,,
18200,X0g0OO,,
18201,pNlHhJ,,
18202,ndvqAz,,
18203,3UGUtL,,
18204,WFRinw,,
18205,aa7cAA,,
18206,XJJFL0,,
18207,SLIcI7,,
18208,vM1Omd,,
18209,QHEB5q,40.0,36080A
18210,Hodes7,,
18211,wzr9jO,,
18212,xbJJmR,,
18213,rvvyrO,,
18214,RXI2cT,,
18215,z1JhJg,,
18216,DJmzyE,,
18217,IYjyTw,,
18218,yfdLNb,,
18219,Q2EGKT,,
18220,6QnIfK,,
18221,bEr8jj,,
18222,0maV68,,
18223,NhNs8a,,
18224,ZvUczy,,
18225,zwK6RX,,
18226,LVPt2W,,
18227,yX4KZH,,
18228,ChAIZK,,
18229,bFbkOi,8.0,EA8F00
18230,FnO58G,,
18231,rH8bDz,,
18232,yQeiIq,12.0,CF6900
18233,cHy3bo,,
18234,ZHB27H,,
18235,MAFq39,,
18236,XsLBvt,,
18237,OkZvl7,,
18238,OhhDEr,,
18239,5FKKpM,,
18240,grdrjP,,
18241,R5MStA,,
18242,iSg2uM,,
18243,0TyXq8,,
18244,cqbMCR,10.0,DE7C00
18245,T9BMrm,,
18246,1TlWoT,,
18247,NvvHpr,,
18248,kpNj3F,,
18249,RmUvEH,,
18250,s1B3ly,,
18251,PBktpR,,
18252,HpcW49,,
18253,3vWbi7,,
18254,O7vwfb,,
18255,op0A0h,11.0,D77200
18256,wzps2m,,
18257,E0zJNB,,
18258,nDvPSW,7.0,F39C00
18259,uB2DhN,12.0,CF6900
18260,ihsvWA,,
18261,CMdCIU,,
18262,C1daxY,,
18263,A80kDD,,
18264,MiMmVq,,
18265,RDC9j7,,
18266,sFzINW,5.0,FBB123
18267,WCKkkd,,
18268,WMMPVh,,
18269,LWbi4z,,
18270,7OvxX6,,
18271,RNgJYH,,
18272,dUCunN,,
18273,WqjUNm,,
18274,0XZIe9,,
18275,luoQwQ,,
18276,wZCXn0,,
18277,StBJDl,,
18278,2EkHBG,,
18279,pZi5TD,,
18280,kNvw4e,,
18281,mM5pRo,,
18282,lLjuyJ,,
18283,rAW177,,
18284,xhmn6i,,
18285,Sck2CG,,
18286,cr3rGX,,
18287,pwfPCD,,
18288,1ol89P,,
18289,ZCw65L,,
18290,1i5yfJ,,
18291,mu7dA3,,
18292,Hyuqqq,,
18293,xmVVtM,,
18294,Mjzovn,,
18295,Rp86Ws,10.0,DE7C00
18296,kAVCfO,,
18297,enVZTI,,
18298,xBpFBu,,
18299,MrN0he,,
18300,jeYwRC,9.0,E58500
18301,0eFjor,,
18302,2YZLAL,,
18303,UZi6Wx,7.0,F39C00
18304,T586zf,,
18305,I73vyI,,
18306,3iawkB,,
18307,05diuq,,
18308,fIneTZ,,
18309,cAPBg8,,
18310,n0cOAw,,
18311,mm17Pp,,
18312,Xt4VuG,8.0,EA8F00
18313,z3UNYB,,
18314,k3rKru,,
18315,S2WGYu,,
18316,NVGftT,,
18317,rp00T1,,
18318,8PA9sv,,
18319,sbFicj,,
18320,vF48he,,
18321,NkxLFz,,
18322,b1y391,,
18323,1MBNCB,,
18324,QcTJeR,,
18325,zymtGv,,
18326,W1CPhY,11.0,D77200
18327,ms25g0,,
18328,KaBENc,,
18329,kjQbqu,,
18330,4wvLPn,,
18331,g9Xpss,,
18332,aNDEsq,,
18333,J1d7if,,
18334,ziZrmT,,
18335,gt2ecJ,,
18336,S7HYim,,
18337,juWQhz,,
18338,At3Ldq,,
18339,yLtQ8y,,
18340,KKCSQD,,
18341,cjsLeV,,
18342,M4yBlL,,
18343,TNUX20,,
18344,zMn5PK,41.0,000000
18345,f2L5lS,,
18346,MSnwFJ,,
18347,SusChY,,
18348,6IAQnA,,
18349,ZcSk36,,
18350,niSsno,,
18351,rQBOn1,,
18352,kCfstt,,
18353,b1wlSP,,
18354,Hb3ogG,,
18355,DWB17c,,
18356,Bi44C8,,
18357,89s8Wf,,
18358,GCSE1v,,
18359,gO2gCv,,
18360,sfTMy3,,
18361,O6vnmx,,
18362,T1lbih,,
18363,Mo4MUW,,
18364,jeJPDX,,
18365,TiSqgK,,
18366,l0XLmw,,
18367,yIULUm,,
18368,iHwLrX,,
18369,3Uzori,,
18370,MKiiBh,,
18371,jhSwe4,,
18372,syaOfN,,
18373,u0jk22,,
18374,aWl6tC,,
18375,UmbC7f,,
18376,bOu5BP,,
18377,cqn2MG,,
18378,Pjb1Nr,,
18379,69fH2g,,
18380,4IbkX6,,
18381,YOLJDv,,
18382,4CedKl,,
18383,vIPMI0,,
18384,cDClRw,,
18385,NDZilf,,
18386,2vwaaD,,
18387,DjIMFN,,
18388,pszVdk,,
18389,Q6TCMP,,
18390,n3EHmv,,
18391,cZf0jc,,
18392,6oNVvd,,
18393,K82gns,4.0,FFBF42
18394,pKRLnZ,,
18395,PS9bTi,,
18396,nRnMFG,,
18397,VjY1wy,,
18398,B2A0Gi,,
18399,1xrmmH,,
18400,Ygzpr9,,
18401,Gigar0,,
18402,z7nAdx,,
18403,pv8uBd,,
18404,0tFeaE,,
18405,8AR41p,,
18406,K8GwKv,,
18407,qe4gRb,,
18408,vQmgwV,5.0,FBB123
18409,qQPhVI,5.0,FBB123
18410,6uaALd,,
18411,JWnUbG,,
18412,1n4Efc,,
18413,bfMdtW,,
18414,u0VUUz,,
18415,MXrL04,7.0,F39C00
18416,olZnft,,
18417,kbX3x7,,
18418,GP5mOy,,
18419,p4jOkR,,
18420,0y65UY,,
18421,tAXCRH,10.0,DE7C00
18422,ZXDf8W,,
18423,MRvVUL,,
18424,ZsOwdH,,
18425,6krts4,,
18426,8IxVSv,,
18427,2D5x4h,,
18428,wWnc1S,,
18429,qTjdP2,,
18430,n8ua4z,,
18431,N5Dfnm,,
18432,7R5M4z,,
18433,lWGeAh,,
18434,Wsp1rp,,
18435,3K5jLg,,
18436,HjggYQ,,
18437,veP6Va,,
18438,vVJjZK,,
18439,7J9Eny,,
18440,OcPYx3,,
18441,fadiNy,,
18442,HDFLsu,,
18443,OZ8CQX,,
18444,uoQoRs,,
18445,CE6krO,,
18446,3BU9A8,,
18447,Uy0M51,,
18448,pnLmiu,,
18449,xRkA5T,,
18450,jE60ed,,
18451,HUREZO,,
18452,zpgEe3,,
18453,d0KuMc,,
18454,vfNxhc,,
18455,OHAQOS,7.0,F39C00
18456,Y9LOSY,,
18457,QTt19V,,
18458,cvattM,,
18459,UTxxB3,,
18460,uMwS63,,
18461,yjjAcw,,
18462,8R7sGz,,
18463,Z6ENE1,,
18464,TUDXZw,,
18465,bDAFFw,,
18466,koMITz,,
18467,Eybc71,,
18468,Yipq7X,,
18469,oZjQL3,,
18470,E0iUSu,,
18471,wj93nc,,
18472,nWzrmc,,
18473,tL2dx3,,
18474,Ieslq6,,
18475,Vx414z,,
18476,fOxjWL,,
18477,pyjeze,,
18478,wY9pX8,,
18479,hbQn3j,,
18480,opsalf,,
18481,hMbGlZ,,
18482,GbjKm1,,
18483,oy1ft7,,
18484,WiIIfR,,
18485,vWEjhW,,
18486,VYGh5b,,
18487,IurXnV,,
18488,p1o6qx,,
18489,F9K1TE,,
18490,OaEsiY,,
18491,m1Us78,,
18492,PMQjoQ,,
18493,9vbRND,,
18494,oIyl23,,
18495,QRU5Nx,,
18496,5mCssM,,
18497,LykFej,,
18498,HsEPg8,,
18499,AnXRoz,9.0,E58500
18500,AJwGIV,,
18501,z66HAA,,
18502,0RdT8Q,,
18503,VY19rw,,
18504,43L0rS,,
18505,SPpeuw,,
18506,gD2AFp,,
18507,PZ6rYh,,
18508,a1EmLs,,
18509,1a0kbh,,
18510,IV9Dfv,,
18511,wfYIzb,,
18512,csz0HN,,
18513,ukIPpJ,,
18514,GBiu3Y,,
18515,aSw6Y8,11.0,D77200
18516,yikJQu,,
18517,wDR36T,,
18518,aDBa7m,,
18519,Iba7cy,,
18520,ii7B3D,,
18521,Mo5eB8,,
18522,LsLv4u,,
18523,d3ihKC,,
18524,ndx7rb,,
18525,rzY1M1,,
18526,EgXIfZ,,
18527,VlO2DM,,
18528,sYLiPr,,
18529,3T5xXU,,
18530,mOQu9W,,
18531,qjiPMR,,
18532,tZoJBN,,
18533,oxVJlB,,
18534,6E7Av3,,
18535,3OYuuf,,
18536,BRR70o,,
18537,LyYZUu,,
18538,R3EM1t,,
18539,DDZ3rc,,
18540,TbnhCE,,
18541,EceRGf,,
18542,CKJPHO,,
18543,edZ3Sg,,
18544,91J4X7,,
18545,Etp2GX,,
18546,cUfT2h,,
18547,FOal8s,,
18548,uwzpGC,,
18549,RCh5Hn,,
18550,dR3NMq,,
18551,Np3AVK,,
18552,O2ScDy,,
18553,KgfzOV,,
18554,WgcgsG,,
18555,90LV1h,,
18556,5D8MuF,,
18557,4Az1Xa,10.0,DE7C00
18558,4t7clL,,
18559,SZOobu,,
18560,Fmy9RO,,
18561,V3TgWe,,
18562,so3fSz,,
18563,cDFKpA,,
18564,BNYFbu,,
18565,U74UVt,,
18566,XoHw3m,,
18567,lpbvP4,,
18568,YBQvwb,,
18569,QkYXi3,,
18570,TtUeK2,,
18571,1jms96,,
18572,vWUGvB,,
18573,vgitWg,,
18574,11MAKS,,
18575,RxvMsF,,
18576,7JeJFI,9.0,E58500
18577,Sotnob,,
18578,QDvWsi,,
18579,At0mGc,,
18580,4Whwqt,,
18581,P1gfh9,,
18582,Hv4YpA,,
18583,30GfMb,,
18584,lG13J1,,
18585,4OcinH,,
18586,KZVlT5,,
18587,DajLR3,,
18588,HxxHLQ,,
18589,UH8ieB,7.0,F39C00
18590,sOIlyB,,
18591,d8vCrY,,
18592,ZHeorz,,
18593,ccJTip,,
18594,AFt0QO,,
18595,COzYgo,,
18596,ctBy7o,,
18597,2zYd4q,,
18598,xMyrvb,,
18599,qtk47V,,
18600,fIJrir,,
18601,IXy58L,,
18602,DXgERa,,
18603,WD2n2O,,
18604,GGzGek,,
18605,aK3hSJ,,
18606,TKrLjP,,
18607,OgRX8Y,,
18608,dhmkzE,,
18609,SeBOSO,9.0,E58500
18610,q74QGv,,
18611,7cx16R,,
18612,IP9X6M,,
18613,GNQAbn,,
18614,soKUNG,,
18615,BPDrP5,,
18616,EXO4fT,,
18617,UtF3v9,,
18618,AY6Jg8,,
18619,lNUfVw,,
18620,B17I0q,,
18621,p14msa,,
18622,kEpHRm,,
18623,3Y6mv1,,
18624,SKMKTJ,,
18625,XD5JEO,,
18626,eLOJaA,,
18627,zlpwcN,,
18628,FW0WHx,,
18629,biygO9,,
18630,PsudrA,,
18631,0ZEuRK,8.0,EA8F00
18632,YOK1XJ,,
18633,zN6Tgp,,
18634,7q8DI2,,
18635,KG7urU,,
18636,nX19TE,,
18637,Z4N5H1,8.0,EA8F00
18638,veAqyX,,
18639,Lv0O47,,
18640,VNp6df,,
18641,m65lnn,,
18642,zZhSge,17.0,B04500
18643,LnosS5,,
18644,QtN5k2,,
18645,4hC6g3,,
18646,vvZhVS,,
18647,7oQ27d,,
18648,mJNVOl,,
18649,HMKipA,28.0,6A0E00
18650,MqtDww,,
18651,zyFFSN,,
18652,Lvfqye,,
18653,v0ZINb,,
18654,7yhE6M,,
18655,PkzoGl,,
18656,ZQXDxo,,
18657,8JRIDd,,
18658,kmCtw6,,
18659,3xqOjD,,
18660,9FhNRn,,
18661,xW2xBF,,
18662,wKZzLH,,
18663,F44wYe,,
18664,ikUp89,,
18665,bOeXxk,,
18666,7b8IWf,,
18667,Kzgael,,
18668,2Uzs2w,,
18669,TsYMVE,11.0,D77200
18670,MzW5p6,,
18671,acFj1R,,
18672,X264xu,,
